OrderID,Customer,Age,City,Product,Category,Price,Quantity,Date
7303,R,22,Kolkata,Phone,Tech,20000,2,2024-06-14
7304,B,30,Delhi,Shoes,Clothing,2000,2,2024-04-18
7305,V,30,Delhi,Phone,Tech,20000,3,2024-11-14
7306,K,30,Chennai,Tablet,Tech,30000,2,2024-11-15
7307,P,35,Delhi,Tablet,Tech,30000,3,2024-08-19
7308,S,22,Mumbai,Shirt,Clothing,1000,1,2024-02-26
7309,M,22,Bangalore,Shoes,Clothing,2000,1,2024-05-27
7310,Y,22,Bangalore,Phone,Tech,20000,2,2024-06-14
7311,Z,35,Chennai,Tablet,Tech,30000,2,2024-08-12
7312,R,35,Bangalore,Tablet,Tech,30000,3,2024-11-09
7313,U,25,Mumbai,Shirt,Clothing,1000,2,2024-12-02
7314,X,35,Delhi,Tablet,Tech,30000,1,2024-09-24
7315,B,35,Bangalore,Laptop,Tech,50000,2,2024-11-28
7316,T,35,Mumbai,Laptop,Tech,50000,1,2024-07-08
7317,R,25,Bangalore,Tablet,Tech,30000,2,2024-05-14
7318,H,25,Chennai,Tablet,Tech,30000,2,2024-09-15
7319,E,25,Mumbai,Tablet,Tech,30000,1,2024-01-31
7320,A,30,Delhi,Phone,Tech,20000,1,2024-05-06
7321,O,35,Kolkata,Phone,Tech,20000,3,2024-05-29
7322,A,25,Chennai,Laptop,Tech,50000,3,2024-04-13
7323,S,30,Mumbai,Laptop,Tech,50000,3,2024-09-10
7324,W,30,Bangalore,Shirt,Clothing,1000,3,2024-11-18
7325,C,30,Bangalore,Shoes,Clothing,2000,3,2024-09-14
7326,P,30,Delhi,Phone,Tech,20000,2,2024-12-17
7327,N,25,Chennai,Phone,Tech,20000,3,2024-10-02
7328,B,22,Chennai,Shoes,Clothing,2000,3,2024-06-04
7329,Y,35,Bangalore,Tablet,Tech,30000,1,2024-03-01
7330,V,22,Delhi,Shoes,Clothing,2000,2,2024-09-17
7331,R,35,Delhi,Shoes,Clothing,2000,1,2024-03-20
7332,E,30,Delhi,Laptop,Tech,50000,3,2024-02-07
7333,A,22,Kolkata,Phone,Tech,20000,3,2024-08-15
7334,B,30,Chennai,Shoes,Clothing,2000,3,2024-01-17
7335,P,35,Delhi,Shirt,Clothing,1000,1,2024-08-26
7336,F,22,Mumbai,Tablet,Tech,30000,1,2024-10-07
7337,L,22,Kolkata,Shirt,Clothing,1000,3,2024-08-19
7338,S,35,Chennai,Shirt,Clothing,1000,2,2024-07-05
7339,G,35,Kolkata,Shirt,Clothing,1000,1,2024-06-26
7340,F,30,Delhi,Shoes,Clothing,2000,2,2024-05-20
7341,D,25,Delhi,Shirt,Clothing,1000,3,2024-07-20
7342,Z,30,Chennai,Phone,Tech,20000,1,2024-06-11
7343,Z,22,Delhi,Shirt,Clothing,1000,2,2024-03-26
7344,L,22,Kolkata,Tablet,Tech,30000,3,2024-09-08
7345,A,22,Delhi,Shirt,Clothing,1000,1,2024-01-24
7346,A,25,Delhi,Tablet,Tech,30000,1,2024-09-28
7347,N,35,Chennai,Tablet,Tech,30000,3,2024-11-17
7348,Y,35,Kolkata,Phone,Tech,20000,2,2024-08-19
7349,H,22,Bangalore,Phone,Tech,20000,2,2024-02-20
7350,F,25,Kolkata,Shirt,Clothing,1000,1,2024-10-13
7351,B,25,Mumbai,Shoes,Clothing,2000,3,2024-04-27
7352,J,30,Bangalore,Phone,Tech,20000,3,2024-06-19
7353,K,30,Kolkata,Shoes,Clothing,2000,3,2024-05-29
7354,M,22,Kolkata,Laptop,Tech,50000,2,2024-03-08
7355,E,30,Kolkata,Shirt,Clothing,1000,1,2024-08-01
7356,J,22,Mumbai,Shoes,Clothing,2000,2,2024-02-23
7357,X,22,Kolkata,Tablet,Tech,30000,2,2024-11-06
7358,C,25,Delhi,Shoes,Clothing,2000,1,2024-03-19
7359,H,35,Bangalore,Tablet,Tech,30000,2,2024-12-09
7360,O,22,Chennai,Tablet,Tech,30000,2,2024-04-05
7361,J,22,Kolkata,Shoes,Clothing,2000,3,2024-03-06
7362,F,22,Kolkata,Tablet,Tech,30000,2,2024-12-18
7363,J,35,Mumbai,Phone,Tech,20000,3,2024-07-14
7364,C,25,Chennai,Shoes,Clothing,2000,2,2024-04-14
7365,F,35,Delhi,Tablet,Tech,30000,3,2024-03-09
7366,Q,25,Bangalore,Laptop,Tech,50000,1,2024-08-05
7367,X,30,Bangalore,Tablet,Tech,30000,1,2024-01-18
7368,L,30,Mumbai,Shoes,Clothing,2000,3,2024-07-07
7369,T,22,Chennai,Tablet,Tech,30000,2,2024-12-22
7370,L,25,Bangalore,Phone,Tech,20000,2,2024-05-22
7371,J,25,Bangalore,Shirt,Clothing,1000,3,2024-07-01
7372,I,30,Bangalore,Laptop,Tech,50000,3,2024-02-26
7373,B,30,Mumbai,Shoes,Clothing,2000,3,2024-12-02
7374,L,30,Chennai,Phone,Tech,20000,3,2024-06-22
7375,M,22,Mumbai,Shoes,Clothing,2000,3,2024-03-05
7376,D,30,Bangalore,Laptop,Tech,50000,3,2024-02-25
7377,Y,22,Kolkata,Laptop,Tech,50000,2,2024-02-26
7378,N,25,Mumbai,Phone,Tech,20000,3,2024-06-10
7379,X,35,Mumbai,Laptop,Tech,50000,2,2024-03-01
7380,K,35,Bangalore,Shirt,Clothing,1000,1,2024-11-30
7381,V,22,Bangalore,Shoes,Clothing,2000,1,2024-09-18
7382,B,22,Kolkata,Laptop,Tech,50000,3,2024-06-27
7383,V,30,Kolkata,Laptop,Tech,50000,2,2024-05-21
7384,S,35,Delhi,Laptop,Tech,50000,2,2024-10-04
7385,Z,35,Mumbai,Shoes,Clothing,2000,2,2024-08-27
7386,Q,22,Bangalore,Laptop,Tech,50000,1,2024-01-24
7387,F,35,Chennai,Shirt,Clothing,1000,1,2024-11-09
7388,Z,35,Bangalore,Shoes,Clothing,2000,1,2024-12-23
7389,O,22,Kolkata,Tablet,Tech,30000,1,2024-03-11
7390,O,22,Bangalore,Shirt,Clothing,1000,1,2024-10-14
7391,R,30,Kolkata,Laptop,Tech,50000,2,2024-05-31
7392,Y,25,Chennai,Laptop,Tech,50000,2,2024-05-12
7393,Q,22,Chennai,Tablet,Tech,30000,3,2024-02-15
7394,T,25,Mumbai,Tablet,Tech,30000,3,2024-03-08
7395,F,30,Chennai,Laptop,Tech,50000,1,2024-08-21
7396,X,35,Chennai,Shirt,Clothing,1000,2,2024-12-31
7397,B,22,Delhi,Tablet,Tech,30000,3,2024-01-18
7398,B,25,Kolkata,Tablet,Tech,30000,1,2024-07-27
7399,X,30,Kolkata,Tablet,Tech,30000,1,2024-04-12
7400,V,30,Kolkata,Tablet,Tech,30000,1,2024-10-16
7401,T,30,Delhi,Phone,Tech,20000,2,2024-09-24
7402,R,35,Kolkata,Phone,Tech,20000,1,2024-07-24
7403,D,25,Bangalore,Phone,Tech,20000,2,2024-10-24
7404,C,30,Bangalore,Laptop,Tech,50000,1,2024-12-15
7405,D,22,Bangalore,Shoes,Clothing,2000,2,2024-06-15
7406,B,22,Chennai,Shirt,Clothing,1000,3,2024-04-30
7407,T,22,Delhi,Laptop,Tech,50000,1,2024-06-29
7408,A,30,Delhi,Shoes,Clothing,2000,2,2024-11-30
7409,X,35,Kolkata,Laptop,Tech,50000,3,2024-03-01
7410,Y,35,Kolkata,Shoes,Clothing,2000,2,2024-08-19
7411,J,30,Chennai,Shirt,Clothing,1000,3,2024-07-13
7412,Q,30,Bangalore,Shoes,Clothing,2000,1,2024-08-10
7413,F,25,Chennai,Tablet,Tech,30000,2,2024-09-16
7414,T,30,Kolkata,Shirt,Clothing,1000,2,2024-06-06
7415,K,30,Bangalore,Shirt,Clothing,1000,1,2024-05-29
7416,A,30,Delhi,Shirt,Clothing,1000,3,2024-09-24
7417,W,35,Chennai,Tablet,Tech,30000,3,2024-04-08
7418,C,25,Chennai,Shoes,Clothing,2000,3,2024-11-08
7419,E,35,Delhi,Phone,Tech,20000,2,2024-01-26
7420,X,25,Chennai,Tablet,Tech,30000,2,2024-08-22
7421,K,30,Mumbai,Tablet,Tech,30000,2,2024-01-10
7422,I,35,Kolkata,Phone,Tech,20000,3,2024-03-11
7423,J,30,Chennai,Tablet,Tech,30000,3,2024-05-22
7424,J,30,Kolkata,Tablet,Tech,30000,3,2024-03-22
7425,K,25,Delhi,Tablet,Tech,30000,1,2024-05-26
7426,R,25,Chennai,Phone,Tech,20000,3,2024-06-22
7427,J,35,Kolkata,Phone,Tech,20000,3,2024-04-20
7428,E,22,Delhi,Shoes,Clothing,2000,1,2024-01-08
7429,X,30,Kolkata,Shirt,Clothing,1000,3,2024-08-13
7430,J,35,Mumbai,Phone,Tech,20000,3,2024-05-31
7431,T,35,Mumbai,Phone,Tech,20000,1,2024-03-15
7432,Y,22,Chennai,Shoes,Clothing,2000,3,2024-01-28
7433,E,35,Bangalore,Tablet,Tech,30000,1,2024-01-29
7434,D,35,Bangalore,Shirt,Clothing,1000,1,2024-02-12
7435,H,25,Delhi,Tablet,Tech,30000,1,2024-10-22
7436,H,22,Chennai,Tablet,Tech,30000,2,2024-06-23
7437,V,35,Kolkata,Shirt,Clothing,1000,2,2024-07-29
7438,Y,35,Kolkata,Tablet,Tech,30000,2,2024-08-08
7439,G,35,Kolkata,Phone,Tech,20000,2,2024-01-16
7440,M,30,Kolkata,Shirt,Clothing,1000,1,2024-11-22
7441,Q,25,Mumbai,Phone,Tech,20000,1,2024-04-17
7442,Y,22,Chennai,Shirt,Clothing,1000,2,2024-06-30
7443,T,35,Chennai,Tablet,Tech,30000,3,2024-02-19
7444,S,30,Delhi,Shirt,Clothing,1000,2,2024-09-01
7445,A,30,Mumbai,Tablet,Tech,30000,2,2024-01-12
7446,A,25,Bangalore,Laptop,Tech,50000,1,2024-05-11
7447,Z,22,Mumbai,Laptop,Tech,50000,1,2024-11-21
7448,T,30,Mumbai,Phone,Tech,20000,2,2024-12-04
7449,E,25,Bangalore,Tablet,Tech,30000,1,2024-06-11
7450,P,30,Chennai,Tablet,Tech,30000,2,2024-08-12
7451,V,22,Kolkata,Phone,Tech,20000,3,2024-08-30
7452,C,30,Chennai,Phone,Tech,20000,1,2024-04-07
7453,V,25,Kolkata,Tablet,Tech,30000,1,2024-06-07
7454,J,22,Kolkata,Shoes,Clothing,2000,1,2024-02-10
7455,F,35,Bangalore,Laptop,Tech,50000,1,2024-05-13
7456,J,22,Kolkata,Tablet,Tech,30000,2,2024-09-16
7457,U,22,Chennai,Laptop,Tech,50000,2,2024-07-05
7458,G,25,Mumbai,Tablet,Tech,30000,2,2024-02-07
7459,J,35,Bangalore,Shoes,Clothing,2000,2,2024-06-19
7460,U,30,Chennai,Phone,Tech,20000,2,2024-02-18
7461,M,35,Kolkata,Laptop,Tech,50000,2,2024-10-16
7462,D,35,Chennai,Shirt,Clothing,1000,3,2024-02-15
7463,V,30,Kolkata,Tablet,Tech,30000,2,2024-04-07
7464,S,25,Bangalore,Phone,Tech,20000,1,2024-07-29
7465,G,25,Bangalore,Tablet,Tech,30000,2,2024-12-12
7466,R,25,Delhi,Tablet,Tech,30000,2,2024-02-02
7467,L,35,Kolkata,Phone,Tech,20000,1,2024-01-21
7468,S,35,Kolkata,Phone,Tech,20000,1,2024-02-20
7469,V,35,Mumbai,Laptop,Tech,50000,2,2024-02-17
7470,F,35,Chennai,Shirt,Clothing,1000,3,2024-01-17
7471,A,22,Kolkata,Shoes,Clothing,2000,1,2024-10-05
7472,O,35,Mumbai,Laptop,Tech,50000,2,2024-06-02
7473,O,22,Mumbai,Shirt,Clothing,1000,1,2024-09-02
7474,G,22,Delhi,Phone,Tech,20000,3,2024-01-05
7475,U,35,Delhi,Laptop,Tech,50000,1,2024-07-22
7476,F,25,Mumbai,Shirt,Clothing,1000,2,2024-04-12
7477,F,22,Delhi,Laptop,Tech,50000,1,2024-11-01
7478,Z,35,Chennai,Shirt,Clothing,1000,2,2024-08-18
7479,G,22,Delhi,Shoes,Clothing,2000,3,2024-09-19
7480,W,35,Delhi,Laptop,Tech,50000,2,2024-03-21
7481,R,25,Delhi,Shirt,Clothing,1000,2,2024-03-18
7482,L,22,Chennai,Phone,Tech,20000,3,2024-04-20
7483,D,30,Bangalore,Phone,Tech,20000,1,2024-09-05
7484,F,25,Chennai,Shirt,Clothing,1000,3,2024-02-14
7485,L,22,Delhi,Tablet,Tech,30000,1,2024-10-15
7486,S,35,Bangalore,Laptop,Tech,50000,1,2024-08-19
7487,H,22,Chennai,Phone,Tech,20000,2,2024-12-14
7488,U,35,Delhi,Phone,Tech,20000,1,2024-02-06
7489,G,22,Kolkata,Shirt,Clothing,1000,2,2024-05-29
7490,B,25,Mumbai,Laptop,Tech,50000,1,2024-08-28
7491,A,25,Chennai,Laptop,Tech,50000,3,2024-12-10
7492,S,25,Mumbai,Tablet,Tech,30000,1,2024-04-02
7493,Q,30,Kolkata,Shoes,Clothing,2000,2,2024-04-03
7494,R,22,Chennai,Shirt,Clothing,1000,1,2024-02-26
7495,J,35,Kolkata,Laptop,Tech,50000,3,2024-11-28
7496,S,30,Delhi,Shoes,Clothing,2000,1,2024-08-22
7497,T,25,Kolkata,Shirt,Clothing,1000,1,2024-03-16
7498,U,35,Chennai,Shoes,Clothing,2000,2,2024-02-02
7499,B,25,Chennai,Shirt,Clothing,1000,1,2024-06-15
7500,D,25,Delhi,Tablet,Tech,30000,2,2024-02-18
7501,I,25,Delhi,Laptop,Tech,50000,1,2024-10-02
7502,T,35,Kolkata,Laptop,Tech,50000,2,2024-03-01
7503,Q,30,Bangalore,Shirt,Clothing,1000,2,2024-04-24
7504,B,35,Bangalore,Shoes,Clothing,2000,2,2024-11-06
7505,L,22,Delhi,Tablet,Tech,30000,1,2024-04-07
7506,X,30,Mumbai,Tablet,Tech,30000,3,2024-11-25
7507,E,25,Mumbai,Phone,Tech,20000,2,2024-06-16
7508,X,35,Delhi,Shirt,Clothing,1000,3,2024-07-21
7509,A,35,Delhi,Shoes,Clothing,2000,1,2024-05-28
7510,L,25,Mumbai,Phone,Tech,20000,3,2024-02-16
7511,E,25,Kolkata,Shirt,Clothing,1000,3,2024-12-09
7512,V,25,Chennai,Phone,Tech,20000,2,2024-05-14
7513,Y,35,Bangalore,Shoes,Clothing,2000,2,2024-10-05
7514,Q,35,Delhi,Tablet,Tech,30000,2,2024-06-12
7515,U,35,Delhi,Laptop,Tech,50000,3,2024-12-03
7516,S,25,Bangalore,Laptop,Tech,50000,3,2024-06-01
7517,G,25,Mumbai,Shirt,Clothing,1000,3,2024-01-20
7518,K,25,Delhi,Laptop,Tech,50000,1,2024-08-09
7519,A,30,Kolkata,Shoes,Clothing,2000,2,2024-05-30
7520,Z,30,Delhi,Phone,Tech,20000,2,2024-11-15
7521,G,22,Kolkata,Shirt,Clothing,1000,1,2024-01-23
7522,M,35,Bangalore,Shirt,Clothing,1000,1,2024-01-01
7523,G,30,Delhi,Shirt,Clothing,1000,1,2024-09-15
7524,M,25,Kolkata,Phone,Tech,20000,3,2024-08-12
7525,J,30,Delhi,Shoes,Clothing,2000,1,2024-11-04
7526,G,30,Mumbai,Phone,Tech,20000,1,2024-12-12
7527,G,35,Mumbai,Shirt,Clothing,1000,3,2024-03-25
7528,H,35,Delhi,Tablet,Tech,30000,2,2024-02-07
7529,N,22,Mumbai,Laptop,Tech,50000,3,2024-09-05
7530,E,25,Chennai,Shoes,Clothing,2000,1,2024-05-14
7531,L,25,Bangalore,Shoes,Clothing,2000,3,2024-10-13
7532,G,30,Kolkata,Tablet,Tech,30000,2,2024-11-16
7533,M,22,Mumbai,Phone,Tech,20000,3,2024-10-28
7534,Y,22,Chennai,Shoes,Clothing,2000,1,2024-11-07
7535,H,35,Mumbai,Laptop,Tech,50000,3,2024-09-06
7536,A,25,Delhi,Tablet,Tech,30000,1,2024-03-19
7537,O,30,Chennai,Laptop,Tech,50000,3,2024-05-05
7538,R,25,Delhi,Laptop,Tech,50000,3,2024-12-31
7539,K,25,Mumbai,Phone,Tech,20000,3,2024-07-12
7540,Y,25,Chennai,Shoes,Clothing,2000,3,2024-09-16
7541,O,22,Mumbai,Laptop,Tech,50000,1,2024-02-14
7542,L,25,Kolkata,Shirt,Clothing,1000,2,2024-06-30
7543,S,35,Chennai,Phone,Tech,20000,3,2024-07-12
7544,E,30,Kolkata,Tablet,Tech,30000,1,2024-04-29
7545,U,30,Chennai,Tablet,Tech,30000,3,2024-06-21
7546,M,25,Delhi,Phone,Tech,20000,3,2024-03-11
7547,N,35,Mumbai,Shoes,Clothing,2000,2,2024-05-13
7548,U,22,Bangalore,Shoes,Clothing,2000,3,2024-11-04
7549,P,35,Bangalore,Shoes,Clothing,2000,2,2024-11-22
7550,M,25,Bangalore,Phone,Tech,20000,2,2024-11-12
7551,V,25,Kolkata,Tablet,Tech,30000,2,2024-04-30
7552,N,35,Delhi,Tablet,Tech,30000,1,2024-07-10
7553,R,30,Delhi,Laptop,Tech,50000,1,2024-12-26
7554,K,22,Delhi,Laptop,Tech,50000,3,2024-09-18
7555,Q,35,Delhi,Tablet,Tech,30000,2,2024-09-14
7556,S,25,Chennai,Tablet,Tech,30000,3,2024-08-13
7557,F,30,Delhi,Laptop,Tech,50000,3,2024-11-07
7558,F,22,Kolkata,Phone,Tech,20000,3,2024-07-09
7559,R,30,Bangalore,Shoes,Clothing,2000,1,2024-10-14
7560,G,30,Delhi,Shirt,Clothing,1000,1,2024-11-16
7561,E,22,Mumbai,Shoes,Clothing,2000,1,2024-08-19
7562,D,35,Mumbai,Tablet,Tech,30000,2,2024-07-17
7563,N,35,Mumbai,Laptop,Tech,50000,3,2024-01-27
7564,C,35,Bangalore,Tablet,Tech,30000,1,2024-03-02
7565,M,35,Kolkata,Shoes,Clothing,2000,3,2024-09-28
7566,F,30,Kolkata,Laptop,Tech,50000,3,2024-01-14
7567,P,22,Delhi,Tablet,Tech,30000,2,2024-12-22
7568,C,25,Delhi,Shirt,Clothing,1000,1,2024-09-27
7569,C,35,Kolkata,Shirt,Clothing,1000,1,2024-01-19
7570,N,30,Chennai,Shoes,Clothing,2000,1,2024-07-21
7571,T,22,Chennai,Shoes,Clothing,2000,2,2024-01-27
7572,H,25,Chennai,Shoes,Clothing,2000,3,2024-12-25
7573,Y,30,Kolkata,Phone,Tech,20000,2,2024-10-31
7574,G,35,Delhi,Shirt,Clothing,1000,1,2024-09-23
7575,L,30,Kolkata,Shoes,Clothing,2000,1,2024-05-04
7576,U,35,Chennai,Laptop,Tech,50000,1,2024-06-09
7577,Q,35,Chennai,Tablet,Tech,30000,1,2024-09-14
7578,T,25,Bangalore,Tablet,Tech,30000,2,2024-11-07
7579,G,30,Chennai,Shoes,Clothing,2000,2,2024-03-17
7580,Z,35,Kolkata,Shirt,Clothing,1000,3,2024-02-29
7581,C,30,Kolkata,Tablet,Tech,30000,1,2024-02-18
7582,E,30,Delhi,Laptop,Tech,50000,3,2024-07-03
7583,O,22,Chennai,Laptop,Tech,50000,1,2024-03-05
7584,R,35,Mumbai,Phone,Tech,20000,2,2024-04-15
7585,B,30,Kolkata,Shirt,Clothing,1000,3,2024-08-16
7586,I,22,Chennai,Laptop,Tech,50000,1,2024-10-23
7587,Y,35,Mumbai,Shoes,Clothing,2000,1,2024-12-21
7588,I,25,Bangalore,Shirt,Clothing,1000,3,2024-06-17
7589,H,30,Mumbai,Phone,Tech,20000,1,2024-12-08
7590,W,25,Chennai,Laptop,Tech,50000,3,2024-04-18
7591,E,25,Delhi,Tablet,Tech,30000,3,2024-05-03
7592,R,30,Bangalore,Tablet,Tech,30000,2,2024-03-13
7593,V,25,Mumbai,Phone,Tech,20000,1,2024-11-08
7594,G,30,Chennai,Tablet,Tech,30000,1,2024-01-24
7595,Q,25,Mumbai,Tablet,Tech,30000,1,2024-10-01
7596,A,35,Mumbai,Shirt,Clothing,1000,3,2024-05-07
7597,X,35,Chennai,Shoes,Clothing,2000,3,2024-07-05
7598,Q,25,Chennai,Laptop,Tech,50000,2,2024-12-01
7599,R,30,Kolkata,Tablet,Tech,30000,1,2024-04-25
7600,F,25,Bangalore,Tablet,Tech,30000,2,2024-02-12
7601,P,30,Bangalore,Shoes,Clothing,2000,1,2024-04-08
7602,B,35,Kolkata,Laptop,Tech,50000,3,2024-06-27
7603,C,22,Delhi,Shirt,Clothing,1000,1,2024-01-13
7604,C,35,Bangalore,Shirt,Clothing,1000,1,2024-03-27
7605,Y,25,Mumbai,Laptop,Tech,50000,1,2024-02-04
7606,F,25,Mumbai,Shoes,Clothing,2000,2,2024-09-09
7607,B,25,Delhi,Laptop,Tech,50000,1,2024-08-27
7608,S,35,Chennai,Tablet,Tech,30000,3,2024-04-10
7609,C,25,Chennai,Shirt,Clothing,1000,1,2024-04-25
7610,U,30,Kolkata,Laptop,Tech,50000,3,2024-11-27
7611,G,22,Bangalore,Shirt,Clothing,1000,3,2024-09-24
7612,D,35,Kolkata,Laptop,Tech,50000,1,2024-12-09
7613,R,25,Bangalore,Tablet,Tech,30000,3,2024-06-02
7614,M,35,Bangalore,Laptop,Tech,50000,1,2024-12-31
7615,E,30,Delhi,Laptop,Tech,50000,2,2024-05-11
7616,M,35,Bangalore,Phone,Tech,20000,2,2024-09-14
7617,R,30,Delhi,Tablet,Tech,30000,2,2024-10-30
7618,T,30,Delhi,Shirt,Clothing,1000,3,2024-10-21
7619,O,25,Delhi,Phone,Tech,20000,3,2024-10-17
7620,Q,30,Bangalore,Shoes,Clothing,2000,3,2024-07-14
7621,N,25,Mumbai,Shirt,Clothing,1000,1,2024-12-02
7622,L,35,Delhi,Tablet,Tech,30000,1,2024-10-08
7623,D,35,Kolkata,Shoes,Clothing,2000,3,2024-05-28
7624,Y,35,Chennai,Shoes,Clothing,2000,2,2024-06-11
7625,E,25,Mumbai,Shoes,Clothing,2000,1,2024-12-29
7626,G,25,Bangalore,Phone,Tech,20000,1,2024-09-23
7627,P,22,Bangalore,Phone,Tech,20000,1,2024-06-08
7628,E,22,Delhi,Laptop,Tech,50000,1,2024-08-07
7629,H,30,Mumbai,Shirt,Clothing,1000,1,2024-11-25
7630,U,35,Mumbai,Phone,Tech,20000,2,2024-09-30
7631,E,30,Delhi,Tablet,Tech,30000,3,2024-04-18
7632,B,25,Kolkata,Shoes,Clothing,2000,2,2024-09-15
7633,Z,25,Bangalore,Shirt,Clothing,1000,2,2024-07-18
7634,D,22,Bangalore,Shirt,Clothing,1000,2,2024-01-04
7635,I,30,Kolkata,Shoes,Clothing,2000,3,2024-03-31
7636,K,30,Kolkata,Tablet,Tech,30000,2,2024-12-16
7637,P,22,Kolkata,Shirt,Clothing,1000,3,2024-09-20
7638,A,35,Kolkata,Laptop,Tech,50000,1,2024-02-25
7639,L,30,Bangalore,Shirt,Clothing,1000,1,2024-09-26
7640,G,30,Bangalore,Phone,Tech,20000,1,2024-10-05
7641,N,25,Chennai,Tablet,Tech,30000,2,2024-06-15
7642,R,35,Delhi,Shirt,Clothing,1000,1,2024-03-07
7643,X,22,Mumbai,Shoes,Clothing,2000,2,2024-05-26
7644,V,35,Bangalore,Shoes,Clothing,2000,1,2024-09-01
7645,G,22,Mumbai,Phone,Tech,20000,2,2024-09-07
7646,J,35,Bangalore,Tablet,Tech,30000,3,2024-04-30
7647,G,25,Delhi,Tablet,Tech,30000,2,2024-07-31
7648,Y,30,Bangalore,Shoes,Clothing,2000,3,2024-10-30
7649,S,25,Bangalore,Shoes,Clothing,2000,3,2024-02-19
7650,I,22,Kolkata,Tablet,Tech,30000,2,2024-12-31
7651,I,30,Delhi,Laptop,Tech,50000,3,2024-06-02
7652,B,22,Bangalore,Shirt,Clothing,1000,3,2024-02-14
7653,N,25,Delhi,Phone,Tech,20000,3,2024-05-18
7654,H,35,Delhi,Shirt,Clothing,1000,2,2024-08-10
7655,C,25,Delhi,Laptop,Tech,50000,2,2024-11-06
7656,Q,25,Chennai,Shirt,Clothing,1000,3,2024-05-19
7657,K,22,Chennai,Shirt,Clothing,1000,3,2024-03-29
7658,S,35,Delhi,Tablet,Tech,30000,1,2024-11-30
7659,J,35,Bangalore,Shoes,Clothing,2000,3,2024-08-13
7660,M,35,Kolkata,Shirt,Clothing,1000,3,2024-05-23
7661,S,25,Bangalore,Shoes,Clothing,2000,2,2024-03-22
7662,D,22,Delhi,Phone,Tech,20000,3,2024-08-05
7663,Q,35,Delhi,Shirt,Clothing,1000,2,2024-08-09
7664,Q,22,Kolkata,Laptop,Tech,50000,1,2024-03-28
7665,B,25,Kolkata,Phone,Tech,20000,2,2024-11-09
7666,I,22,Bangalore,Shoes,Clothing,2000,2,2024-05-06
7667,W,25,Bangalore,Phone,Tech,20000,1,2024-06-20
7668,Q,25,Kolkata,Phone,Tech,20000,3,2024-03-08
7669,P,22,Chennai,Laptop,Tech,50000,3,2024-01-15
7670,L,35,Delhi,Shoes,Clothing,2000,1,2024-10-18
7671,U,35,Bangalore,Shirt,Clothing,1000,3,2024-01-29
7672,Y,35,Kolkata,Shoes,Clothing,2000,3,2024-10-07
7673,J,22,Bangalore,Laptop,Tech,50000,2,2024-04-07
7674,R,22,Bangalore,Tablet,Tech,30000,1,2024-12-28
7675,E,25,Bangalore,Shoes,Clothing,2000,3,2024-05-26
7676,Y,35,Delhi,Phone,Tech,20000,3,2024-09-20
7677,Y,22,Mumbai,Tablet,Tech,30000,3,2024-01-22
7678,L,30,Mumbai,Laptop,Tech,50000,3,2024-10-30
7679,I,25,Bangalore,Shoes,Clothing,2000,1,2024-03-03
7680,M,35,Mumbai,Shirt,Clothing,1000,3,2024-08-25
7681,F,22,Kolkata,Laptop,Tech,50000,3,2024-07-11
7682,Q,35,Mumbai,Shoes,Clothing,2000,1,2024-10-07
7683,I,35,Chennai,Shirt,Clothing,1000,3,2024-02-28
7684,T,35,Mumbai,Shirt,Clothing,1000,1,2024-10-05
7685,R,25,Kolkata,Phone,Tech,20000,3,2024-12-14
7686,U,30,Chennai,Tablet,Tech,30000,1,2024-07-17
7687,J,22,Delhi,Shirt,Clothing,1000,3,2024-05-25
7688,M,30,Delhi,Shirt,Clothing,1000,3,2024-10-03
7689,S,22,Mumbai,Shoes,Clothing,2000,3,2024-10-25
7690,T,22,Kolkata,Shirt,Clothing,1000,1,2024-11-04
7691,O,25,Kolkata,Shirt,Clothing,1000,2,2024-01-14
7692,Q,30,Bangalore,Shirt,Clothing,1000,1,2024-07-12
7693,U,35,Bangalore,Tablet,Tech,30000,2,2024-05-06
7694,G,35,Delhi,Tablet,Tech,30000,1,2024-04-04
7695,A,30,Delhi,Shoes,Clothing,2000,2,2024-08-11
7696,N,22,Delhi,Phone,Tech,20000,3,2024-03-06
7697,F,30,Delhi,Shoes,Clothing,2000,1,2024-09-22
7698,Q,30,Chennai,Laptop,Tech,50000,2,2024-02-24
7699,T,25,Mumbai,Laptop,Tech,50000,1,2024-04-10
7700,R,22,Bangalore,Laptop,Tech,50000,1,2024-05-06
7701,W,30,Chennai,Shoes,Clothing,2000,1,2024-08-17
7702,T,25,Kolkata,Shoes,Clothing,2000,2,2024-01-06
7703,W,35,Chennai,Phone,Tech,20000,2,2024-04-27
7704,G,22,Delhi,Laptop,Tech,50000,1,2024-05-31
7705,W,30,Chennai,Shirt,Clothing,1000,2,2024-03-17
7706,P,22,Chennai,Shirt,Clothing,1000,1,2024-01-27
7707,K,22,Bangalore,Shirt,Clothing,1000,1,2024-04-20
7708,T,35,Delhi,Shoes,Clothing,2000,2,2024-02-06
7709,Y,30,Chennai,Laptop,Tech,50000,1,2024-07-03
7710,E,30,Bangalore,Laptop,Tech,50000,3,2024-04-03
7711,A,25,Kolkata,Laptop,Tech,50000,2,2024-04-17
7712,G,25,Delhi,Shirt,Clothing,1000,3,2024-02-05
7713,K,22,Bangalore,Shoes,Clothing,2000,2,2024-09-12
